id_fixture,season,current_league,league_match,date_fixture,round_fixture,referee,team_id,team_name,home_away,opponent_id,opponent_name,score_home_ht,score_away_ht,score_home_ft,score_away_ft,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,form_last_5,form_att_last_5,form_def_last_5,form_goal_for_average_last_5,form_goal_against_average_last_5,for_total_goal_home,for_total_goal_away,for_total_goal,for_total_average_goals_home,for_total_average_goals_away,for_total_average_goals,for_0-15_goal_total,for_0-15_goal_percentage,for_16-30_goal_total,for_16-30_goal_percentage,for_31-45_goal_total,for_31-45_goal_percentage,for_46-60_goal_total,for_46-60_goal_percentage,for_61-75_goal_total,for_61-75_goal_percentage,for_76-90_goal_total,for_76-90_goal_percentage,for_91-105_goal_total,for_91-105_goal_percentage,for_106-120_goal_total,for_106-120_goal_percentage,for_0.5_over,for_0.5_under,for_1.5_over,for_1.5_under,for_2.5_over,for_2.5_under,for_3.5_over,for_3.5_under,for_4.5_over,for_4.5_under,against_total_goal_home,against_total_goal_away,against_total_goal,against_total_average_goals_home,against_total_average_goals_away,against_total_average_goals,against_0-15_goal_total,against_0-15_goal_percentage,against_16-30_goal_total,against_16-30_goal_percentage,against_31-45_goal_total,against_31-45_goal_percentage,against_46-60_goal_total,against_46-60_goal_percentage,against_61-75_goal_total,against_61-75_goal_percentage,against_76-90_goal_total,against_76-90_goal_percentage,against_91-105_goal_total,against_91-105_goal_percentage,against_106-120_goal_total,against_106-120_goal_percentage,against_0.5_over,against_0.5_under,against_1.5_over,against_1.5_under,against_2.5_over,against_2.5_under,against_3.5_over,against_3.5_under,against_4.5_over,against_4.5_under,wins_home,wins_away,draws_home,draws_away,loses_home,loses_away,clean_sheet_home,clean_sheet_away,clean_sheet_total,comparison_form,comparison_att,comparison_def,comparison_poisson_distribution,comparison_h2h,comparison_goals,comparison_tot,predict_winner_predict_id,predict_winner_predict_name,predict_win_or_draw,predict_under_over,predict_goal_home,predict_goal_away,predict_advice,predict_percent_home,predict_percent_draw,predict_percent_away,Assists,Counter Attacks,Cross Attacks,Free Kicks,Goals,Goal Attempts,Substitutions,Throwins,Medical Treatment
14804,2017,88,88,2018-02-18T13:30:00+00:00,Regular Season - 24,"Paulus van Boekel, Netherlands",415,Twente,1,426,Sparta Rotterdam,0,0,1,1,8,12,25.0,5,13.0,12.0,9,11,2,58.0,0,0,0,493.0,380.0,77.0,0.07,0.11,0.47,0.4,2.0,17,9,26,1.5,0.8,1.1,5.0,18.52%,3.0,11.11%,3.0,11.11%,6.0,22.22%,7.0,25.93%,2.0,7.41%,1.0,3.70%,,,14,9,7,16,4,19,1,22,0,23,23,20,43,2.1,1.7,1.9,4.0,9.52%,7.0,16.67%,7.0,16.67%,4.0,9.52%,9.0,21.43%,8.0,19.05%,3.0,7.14%,,,20,3,13,10,7,16,3,20,0,23,3,1,2,2,6,9,2,1,3,0.25,0.29,0.44,0.66,0.33,0.5,0.412,426.0,Sparta Rotterdam,True,,-2.5,-2.5,Double chance : draw or Sparta Rotterdam,0.1,0.45,0.45,,,,,,,,,
14814,2017,88,88,2018-02-11T11:30:00+00:00,Regular Season - 23,"Serdar Gozubuyuk, Netherlands",415,Twente,0,194,Ajax,1,0,2,1,6,7,15.0,2,5.0,10.0,15,1,2,42.0,2,0,7,393.0,302.0,77.0,0.13,0.11,0.11,0.2,1.6,17,8,25,1.5,0.7,1.1,5.0,19.23%,3.0,11.54%,3.0,11.54%,6.0,23.08%,6.0,23.08%,2.0,7.69%,1.0,3.85%,,,13,9,7,15,4,18,1,21,0,22,23,18,41,2.1,1.6,1.9,3.0,7.50%,7.0,17.50%,7.0,17.50%,4.0,10.00%,8.0,20.00%,8.0,20.00%,3.0,7.50%,,,19,3,12,10,7,15,3,19,0,22,3,1,2,2,6,8,2,1,3,0.13,0.08,0.33,0.13,0.38,0.31,0.2269999999999999,194.0,Ajax,False,,-3.5,-1.5,Winner : Ajax,0.5,0.5,0.0,,,,,,,,,
14826,2017,88,88,2018-02-07T17:30:00+00:00,Regular Season - 22,"Siemen Mulder, Netherlands",415,Twente,1,201,AZ Alkmaar,0,1,0,4,6,3,17.0,8,5.0,12.0,9,3,3,41.0,4,1,4,390.0,296.0,76.0,0.2,0.13,0.67,0.4,1.0,17,8,25,1.7,0.7,1.2,5.0,19.23%,3.0,11.54%,3.0,11.54%,6.0,23.08%,6.0,23.08%,2.0,7.69%,1.0,3.85%,,,13,8,7,14,4,17,1,20,0,21,19,18,37,1.9,1.6,1.8,2.0,5.56%,7.0,19.44%,7.0,19.44%,4.0,11.11%,8.0,22.22%,7.0,19.44%,1.0,2.78%,,,18,3,11,10,6,15,2,19,0,21,3,1,2,2,5,8,2,1,3,0.27,0.18,0.55,0.28,0.07,0.31,0.2769999999999999,201.0,AZ Alkmaar,True,,-1.5,-2.5,Double chance : draw or AZ Alkmaar,0.1,0.45,0.45,,,,,,,,,
14836,2017,88,88,2018-02-03T17:30:00+00:00,Regular Season - 21,"Jeroen Manschot, Netherlands",415,Twente,0,210,Heerenveen,0,0,1,0,2,5,10.0,3,5.0,5.0,11,4,1,42.0,3,0,6,371.0,281.0,76.0,0.4,0.36,0.55,0.8,1.0,17,8,25,1.7,0.8,1.3,5.0,19.23%,3.0,11.54%,3.0,11.54%,6.0,23.08%,6.0,23.08%,2.0,7.69%,1.0,3.85%,,,13,7,7,13,4,16,1,19,0,20,19,17,36,1.9,1.7,1.8,2.0,5.71%,7.0,20.00%,7.0,20.00%,4.0,11.43%,7.0,20.00%,7.0,20.00%,1.0,2.86%,,,17,3,11,9,6,14,2,18,0,20,3,1,2,2,5,7,2,1,3,0.43,0.4,0.55,0.46,0.4,0.33,0.428,210.0,Heerenveen,True,,-2.5,-1.5,Double chance : Heerenveen or draw,0.45,0.45,0.1,,,,,,,,,
14844,2017,88,88,2018-01-27T18:45:00+00:00,Regular Season - 20,"Kevin Blom, Netherlands",415,Twente,1,197,PSV Eindhoven,0,1,0,2,6,5,19.0,8,9.0,10.0,9,9,1,49.0,1,0,5,491.0,404.0,82.0,0.4,0.38,0.63,1.2,1.2,17,8,25,1.9,0.8,1.3,5.0,19.23%,3.0,11.54%,3.0,11.54%,6.0,23.08%,6.0,23.08%,2.0,7.69%,1.0,3.85%,,,13,6,7,12,4,15,1,18,0,19,17,17,34,1.9,1.7,1.8,1.0,3.03%,7.0,21.21%,7.0,21.21%,4.0,12.12%,7.0,21.21%,6.0,18.18%,1.0,3.03%,,,16,3,10,9,6,13,2,17,0,19,3,1,2,2,4,7,2,1,3,0.38,0.38,0.57,0.34,0.15,0.39,0.368,197.0,PSV Eindhoven,True,1.5,-2.5,-3.5,Combo Double chance : draw or PSV Eindhoven and +1.5 goals,0.1,0.45,0.45,,,,,,,,,
14855,2017,88,88,2018-01-20T17:30:00+00:00,Regular Season - 19,"Reinold Wiedemeijer, Netherlands",415,Twente,0,414,Roda,0,0,1,1,3,6,11.0,2,7.0,4.0,16,2,2,48.0,4,0,7,447.0,362.0,81.0,0.4,0.47,0.53,1.6,1.6,17,7,24,1.9,0.8,1.3,5.0,20.00%,3.0,12.00%,3.0,12.00%,5.0,20.00%,6.0,24.00%,2.0,8.00%,1.0,4.00%,,,12,6,7,11,4,14,1,17,0,18,17,16,33,1.9,1.8,1.8,1.0,3.13%,7.0,21.88%,7.0,21.88%,4.0,12.50%,7.0,21.88%,5.0,15.63%,1.0,3.13%,,,15,3,10,8,6,12,2,16,0,18,3,1,2,1,4,7,2,1,3,0.6,0.53,0.6,0.42,0.93,0.9,0.6629999999999999,415.0,Twente,True,,-2.5,-2.5,Double chance : draw or Twente,0.1,0.45,0.45,,,,,,,,,
14862,2017,88,88,2017-12-23T19:45:00+00:00,Regular Season - 18,"Richard Martens, Netherlands",415,Twente,0,196,Excelsior,0,0,0,0,2,6,10.0,2,2.0,8.0,15,5,0,55.0,2,0,2,479.0,381.0,80.0,0.33,0.47,0.41,1.6,2.0,17,7,24,1.9,0.9,1.4,5.0,20.00%,3.0,12.00%,3.0,12.00%,5.0,20.00%,6.0,24.00%,2.0,8.00%,1.0,4.00%,,,12,5,7,10,4,13,1,16,0,17,17,16,33,1.9,2.0,1.9,1.0,3.13%,7.0,21.88%,7.0,21.88%,4.0,12.50%,7.0,21.88%,5.0,15.63%,1.0,3.13%,,,15,2,10,7,6,11,2,15,0,17,3,1,2,0,4,7,2,0,2,0.63,0.57,0.5,0.47,0.38,0.46,0.502,196.0,Excelsior,True,,-2.5,-2.5,Double chance : Excelsior or draw,0.35,0.35,0.3,,,,,,,,,
14872,2017,88,88,2017-12-16T19:45:00+00:00,Regular Season - 17,"Jeroen Manschot, Netherlands",415,Twente,1,200,Vitesse,1,1,1,1,3,2,6.0,1,5.0,1.0,11,4,1,35.0,0,0,4,275.0,184.0,67.0,0.27,0.39,0.28,1.4,2.6,16,7,23,2.0,0.9,1.4,4.0,16.67%,3.0,12.50%,3.0,12.50%,5.0,20.83%,6.0,25.00%,2.0,8.33%,1.0,4.17%,,,11,5,7,9,4,12,1,15,0,16,16,16,32,2.0,2.0,2.0,1.0,3.23%,6.0,19.35%,7.0,22.58%,4.0,12.90%,7.0,22.58%,5.0,16.13%,1.0,3.23%,,,14,2,10,6,6,10,2,14,0,16,3,1,1,0,4,7,2,0,2,0.44,0.54,0.35,0.33,0.29,0.35,0.3829999999999999,200.0,Vitesse,True,,-2.5,-3.5,Double chance : draw or Vitesse,0.1,0.45,0.45,,,,,,,,,
14884,2017,88,88,2017-12-12T17:30:00+00:00,Regular Season - 16,"Siemen Mulder, Netherlands",415,Twente,0,203,NAC Breda,0,0,1,2,4,7,20.0,9,8.0,12.0,18,7,0,41.0,4,0,2,301.0,222.0,74.0,0.07,0.4,0.2,1.6,3.2,16,5,21,2.0,0.7,1.4,4.0,19.05%,3.0,14.29%,3.0,14.29%,3.0,14.29%,5.0,23.81%,2.0,9.52%,1.0,4.76%,,,10,5,6,9,4,11,1,14,0,15,16,15,31,2.0,2.1,2.1,1.0,3.23%,6.0,19.35%,7.0,22.58%,4.0,12.90%,7.0,22.58%,5.0,16.13%,1.0,3.23%,,,13,2,10,5,6,9,2,13,0,15,3,0,1,0,4,7,2,0,2,0.17,0.62,0.43,0.45,0.75,0.67,0.515,415.0,Twente,True,,-2.5,-2.5,Double chance : draw or Twente,0.1,0.45,0.45,,,,,,,,,
14887,2017,88,88,2017-12-09T19:45:00+00:00,Regular Season - 15,"Allard Lindhout, Netherlands",415,Twente,1,198,ADO Den Haag,2,2,2,3,4,4,13.0,5,11.0,3.0,15,9,4,50.0,2,0,4,382.0,293.0,77.0,0.07,0.39,0.11,1.4,3.2,14,5,19,2.0,0.7,1.4,3.0,15.00%,3.0,15.00%,3.0,15.00%,3.0,15.00%,5.0,25.00%,2.0,10.00%,1.0,5.00%,,,9,5,5,9,4,10,1,13,0,14,13,15,28,1.9,2.1,2.0,1.0,3.70%,4.0,14.81%,6.0,22.22%,4.0,14.81%,7.0,25.93%,4.0,14.81%,1.0,3.70%,,,12,2,9,5,5,9,2,12,0,14,3,0,1,0,3,7,2,0,2,0.2,0.54,0.38,0.59,0.29,0.41,0.402,198.0,ADO Den Haag,True,,-2.5,-2.5,Double chance : draw or ADO Den Haag,0.1,0.45,0.45,,,,,,,,,
14899,2017,88,88,2017-12-02T17:30:00+00:00,Regular Season - 14,"Dennis Higler, Netherlands",415,Twente,1,194,Ajax,0,2,3,3,9,6,19.0,4,14.0,5.0,18,4,1,36.0,4,0,9,271.0,180.0,66.0,0.2,0.41,0.24,1.4,2.6,11,5,16,1.8,0.7,1.2,3.0,17.65%,3.0,17.65%,3.0,17.65%,2.0,11.76%,4.0,23.53%,1.0,5.88%,1.0,5.88%,,,8,5,4,9,3,10,1,12,0,13,10,15,25,1.7,2.1,1.9,1.0,4.17%,4.0,16.67%,4.0,16.67%,4.0,16.67%,7.0,29.17%,3.0,12.50%,1.0,4.17%,,,11,2,8,5,4,9,2,11,0,13,3,0,0,0,3,7,2,0,2,0.2,0.25,0.28,0.19,0.29,0.28,0.248,194.0,Ajax,False,1.5,-2.5,-4.5,Combo Winner : Ajax and +1.5 goals,0.0,0.5,0.5,,,,,,,,,
14909,2017,88,88,2017-11-24T19:00:00+00:00,Regular Season - 13,"Martin Van den Kerkhof, Netherlands",415,Twente,0,201,AZ Alkmaar,0,0,2,0,3,5,10.0,2,6.0,4.0,12,4,4,45.0,1,0,5,431.0,319.0,74.0,0.2,0.47,0.18,1.6,2.8,11,5,16,1.8,0.8,1.3,3.0,17.65%,3.0,17.65%,3.0,17.65%,2.0,11.76%,4.0,23.53%,1.0,5.88%,1.0,5.88%,,,8,4,4,8,3,9,1,11,0,12,10,13,23,1.7,2.2,1.9,1.0,4.55%,4.0,18.18%,4.0,18.18%,4.0,18.18%,5.0,22.73%,3.0,13.64%,1.0,4.55%,,,10,2,7,5,4,8,2,10,0,12,3,0,0,0,3,6,2,0,2,0.19,0.44,0.22,0.26,0.07,0.31,0.248,201.0,AZ Alkmaar,True,,-3.5,-2.5,Double chance : AZ Alkmaar or draw,0.45,0.45,0.1,,,,,,,,,
14918,2017,88,88,2017-11-18T17:30:00+00:00,Regular Season - 12,"Jochem Kamphuis, Netherlands",415,Twente,1,210,Heerenveen,0,2,0,4,1,7,10.0,2,3.0,7.0,14,5,4,51.0,2,0,3,443.0,361.0,81.0,0.4,0.71,0.21,2.0,2.2,11,5,16,2.2,0.8,1.5,3.0,17.65%,3.0,17.65%,3.0,17.65%,2.0,11.76%,4.0,23.53%,1.0,5.88%,1.0,5.88%,,,8,3,4,7,3,8,1,10,0,11,6,13,19,1.2,2.2,1.7,1.0,5.56%,3.0,16.67%,3.0,16.67%,4.0,22.22%,4.0,22.22%,2.0,11.11%,1.0,5.56%,,,9,2,6,5,3,8,1,10,0,11,3,0,0,0,2,6,2,0,2,0.86,0.83,0.54,0.61,0.6,0.5,0.657,415.0,Twente,False,,-3.5,-1.5,Winner : Twente,0.45,0.45,0.1,,,,,,,,,
14919,2017,88,88,2017-11-05T15:45:00+00:00,Regular Season - 11,"Dennis Higler, Netherlands",415,Twente,0,197,PSV Eindhoven,1,1,4,3,4,4,10.0,2,3.0,7.0,16,6,2,43.0,2,0,5,329.0,235.0,71.0,0.4,0.7,0.2,1.4,1.6,11,2,13,2.2,0.4,1.3,3.0,23.08%,2.0,15.38%,3.0,23.08%,2.0,15.38%,2.0,15.38%,1.0,7.69%,,,,,7,3,3,7,2,8,1,9,0,10,6,9,15,1.2,1.8,1.5,,,3.0,20.00%,3.0,20.00%,4.0,26.67%,2.0,13.33%,2.0,13.33%,1.0,6.67%,,,8,2,5,5,2,8,0,10,0,10,3,0,0,0,2,5,2,0,2,0.29,0.23,0.38,0.03,0.15,0.29,0.228,197.0,PSV Eindhoven,False,1.5,-4.5,-1.5,Combo Winner : PSV Eindhoven and +1.5 goals,0.5,0.5,0.0,,,,,,,,,
14936,2017,88,88,2017-10-27T18:00:00+00:00,Regular Season - 10,"Allard Lindhout, Netherlands",415,Twente,1,196,Excelsior,1,1,1,3,7,6,16.0,3,9.0,7.0,11,10,0,52.0,2,0,2,428.0,334.0,78.0,0.6,0.56,0.72,2.0,1.0,10,2,12,2.5,0.4,1.3,2.0,16.67%,2.0,16.67%,3.0,25.00%,2.0,16.67%,2.0,16.67%,1.0,8.33%,,,,,6,3,3,6,2,7,1,8,0,9,3,9,12,0.8,1.8,1.3,,,3.0,25.00%,2.0,16.67%,4.0,33.33%,1.0,8.33%,1.0,8.33%,1.0,8.33%,,,7,2,4,5,1,8,0,9,0,9,3,0,0,0,1,5,2,0,2,0.56,0.63,0.55,0.62,0.38,0.46,0.5329999999999999,415.0,Twente,True,,-2.5,-2.5,Double chance : Twente or draw,0.45,0.45,0.1,,,,,,,,,
14941,2017,88,88,2017-10-21T18:45:00+00:00,Regular Season - 9,"Serdar Gozubuyuk, Netherlands",415,Twente,1,414,Roda,1,0,3,0,5,5,13.0,3,6.0,7.0,10,4,1,47.0,2,0,2,391.0,296.0,76.0,0.4,0.7,0.4,1.4,1.2,7,2,9,2.3,0.4,1.1,2.0,22.22%,1.0,11.11%,3.0,33.33%,1.0,11.11%,1.0,11.11%,1.0,11.11%,,,,,5,3,2,6,1,7,1,7,0,8,3,9,12,1.0,1.8,1.5,,,3.0,25.00%,2.0,16.67%,4.0,33.33%,1.0,8.33%,1.0,8.33%,1.0,8.33%,,,7,1,4,4,1,7,0,8,0,8,2,0,0,0,1,5,1,0,1,0.5,0.58,0.57,0.83,0.93,0.9,0.718,415.0,Twente,False,,-3.5,-1.5,Winner : Twente,0.45,0.45,0.1,,,,,,,,,
14949,2017,88,88,2017-10-15T12:30:00+00:00,Regular Season - 8,"Richard Martens, Netherlands",415,Twente,0,195,Willem II,1,1,3,1,3,5,10.0,2,4.0,6.0,16,1,1,55.0,1,0,1,426.0,343.0,81.0,0.4,0.55,0.55,1.2,1.0,7,1,8,2.3,0.3,1.1,2.0,25.00%,1.0,12.50%,2.0,25.00%,1.0,12.50%,1.0,12.50%,1.0,12.50%,,,,,4,3,2,5,1,6,1,6,0,7,3,6,9,1.0,1.5,1.3,,,3.0,33.33%,2.0,22.22%,2.0,22.22%,1.0,11.11%,1.0,11.11%,,,,,6,1,3,4,0,7,0,7,0,7,2,0,0,0,1,4,1,0,1,0.67,0.55,0.74,0.27,0.62,0.5,0.5579999999999999,415.0,Twente,True,,-1.5,-1.5,Double chance : draw or Twente,0.1,0.45,0.45,,,,,,,,,
14963,2017,88,88,2017-09-29T18:00:00+00:00,Regular Season - 7,"Dennis Higler, Netherlands",415,Twente,1,206,Heracles,1,0,2,1,7,5,16.0,4,11.0,5.0,17,4,1,41.0,1,0,0,327.0,221.0,68.0,0.2,0.31,0.63,1.0,1.2,5,1,6,2.5,0.3,1.0,1.0,16.67%,1.0,16.67%,2.0,33.33%,1.0,16.67%,1.0,16.67%,,,,,,,3,3,1,5,1,5,1,5,0,6,2,6,8,1.0,1.5,1.3,,,3.0,37.50%,2.0,25.00%,1.0,12.50%,1.0,12.50%,1.0,12.50%,,,,,5,1,3,3,0,6,0,6,0,6,1,0,0,0,1,4,1,0,1,0.38,0.38,0.63,0.77,0.71,0.73,0.6,415.0,Twente,True,,-2.5,-2.5,Double chance : Twente or draw,0.45,0.45,0.1,,,,,,,,,
14966,2017,88,88,2017-09-24T12:30:00+00:00,Regular Season - 6,"Martin Van den Kerkhof, Netherlands",415,Twente,0,202,Groningen,0,0,1,0,5,8,16.0,3,9.0,7.0,12,4,0,45.0,3,0,2,366.0,275.0,75.0,0.2,0.35,0.59,1.2,1.4,5,1,6,2.5,0.3,1.2,1.0,16.67%,1.0,16.67%,2.0,33.33%,1.0,16.67%,1.0,16.67%,,,,,,,3,2,1,4,1,4,1,4,0,5,2,5,7,1.0,1.7,1.4,,,3.0,42.86%,2.0,28.57%,,,1.0,14.29%,1.0,14.29%,,,,,4,1,3,2,0,5,0,5,0,5,1,0,0,0,1,3,1,0,1,0.38,0.43,0.59,0.16,0.62,0.52,0.45,202.0,Groningen,True,,-2.5,-1.5,Double chance : Groningen or draw,0.35,0.35,0.3,,,,,,,,,
14976,2017,88,88,2017-09-17T12:30:00+00:00,Regular Season - 5,"Jochem Kamphuis, Netherlands",415,Twente,1,207,Utrecht,3,0,4,0,8,3,13.0,2,9.0,4.0,17,5,5,37.0,1,0,2,289.0,202.0,70.0,0.0,0.13,0.53,0.5,1.8,1,1,2,1.0,0.3,0.5,,,,,1.0,50.00%,1.0,50.00%,,,,,,,,,2,2,0,4,0,4,0,4,0,4,2,5,7,2.0,1.7,1.8,,,3.0,42.86%,2.0,28.57%,,,1.0,14.29%,1.0,14.29%,,,,,4,0,3,1,0,4,0,4,0,4,0,0,0,0,1,3,0,0,0,0.0,0.2,0.22,0.17,0.29,0.37,0.25,207.0,Utrecht,False,,-1.5,-3.5,Winner : Utrecht,0.0,0.5,0.5,,,,,,,,,
14984,2017,88,88,2017-09-10T12:30:00+00:00,Regular Season - 4,"Christaan Bax, Netherlands",415,Twente,0,426,Sparta Rotterdam,1,0,1,0,1,8,12.0,3,7.0,5.0,13,9,4,56.0,2,1,0,391.0,297.0,76.0,0.0,0.12,0.65,0.7,2.0,1,1,2,1.0,0.5,0.7,,,,,1.0,50.00%,1.0,50.00%,,,,,,,,,2,1,0,3,0,3,0,3,0,3,2,4,6,2.0,2.0,2.0,,,2.0,33.33%,2.0,33.33%,,,1.0,16.67%,1.0,16.67%,,,,,3,0,3,0,0,3,0,3,0,3,0,0,0,0,1,2,0,0,0,0.0,0.4,0.5,0.24,0.5,0.6,0.4479999999999999,426.0,Sparta Rotterdam,True,,-2.5,-1.5,Double chance : Sparta Rotterdam or draw,0.45,0.45,0.1,,,,,,,,,
14997,2017,88,88,2017-08-26T17:45:00+00:00,Regular Season - 3,"Ed Peter Janssen, Netherlands",415,Twente,0,193,PEC Zwolle,1,0,2,0,3,3,10.0,4,8.0,2.0,12,5,3,29.0,3,0,3,246.0,167.0,68.0,0.0,0.13,0.75,1.0,2.0,1,1,2,1.0,1.0,1.0,,,,,1.0,50.00%,1.0,50.00%,,,,,,,,,2,0,0,2,0,2,0,2,0,2,2,2,4,2.0,2.0,2.0,,,2.0,50.00%,1.0,25.00%,,,1.0,25.00%,,,,,,,2,0,2,0,0,2,0,2,0,2,0,0,0,0,1,1,0,0,0,0.0,0.29,0.43,0.22,0.71,0.6,0.45,193.0,PEC Zwolle,False,1.5,-4.5,-2.5,Combo Winner : PEC Zwolle and +1.5 goals,0.45,0.45,0.1,,,,,,,,,
15007,2017,88,88,2017-08-19T16:30:00+00:00,Regular Season - 2,"Siemen Mulder, Netherlands",415,Twente,1,204,VVV Venlo,0,2,1,2,4,7,11.0,0,9.0,2.0,7,3,0,56.0,2,0,3,453.0,337.0,74.0,0.0,0.05,0.91,1.0,2.0,0,1,1,0.0,1.0,1.0,,,,,1.0,100.00%,,,,,,,,,,,1,0,0,1,0,1,0,1,0,1,0,2,2,0.0,2.0,2.0,,,1.0,50.00%,,,,,1.0,50.00%,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.25,0.0,0.0,0.71,0.58,0.513,204.0,VVV Venlo,False,,-1.5,-3.5,Winner : VVV Venlo,0.1,0.45,0.45,,,,,,,,,
15010,2017,88,88,2017-08-13T12:30:00+00:00,Regular Season - 1,"Serdar Gozubuyuk, Netherlands",415,Twente,0,209,Feyenoord,1,1,2,1,3,4,7.0,0,5.0,2.0,24,1,3,28.0,4,0,5,226.0,136.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,209.0,Feyenoord,True,,,,Double chance : Feyenoord or draw,0.5,0.5,0.0,,,,,,,,,
14717,2017,88,88,2018-05-06T12:30:00+00:00,Regular Season - 34,"Christaan Bax, Netherlands",426,Sparta Rotterdam,1,206,Heracles,1,1,2,5,6,2,10.0,2,5.0,5.0,17,3,3,46.0,3,0,7,409.0,324.0,79.0,0.4,0.33,0.17,1.2,3.0,19,13,32,1.2,0.8,1.0,3.0,8.33%,9.0,25.00%,5.0,13.89%,2.0,5.56%,7.0,19.44%,9.0,25.00%,1.0,2.78%,,,21,12,10,23,1,32,0,33,0,33,31,39,70,1.9,2.3,2.1,12.0,18.18%,3.0,4.55%,10.0,15.15%,15.0,22.73%,13.0,19.70%,12.0,18.18%,1.0,1.52%,,,29,4,19,14,10,23,5,28,3,30,6,1,2,4,8,12,3,1,4,0.75,0.55,0.4,0.54,0.64,0.63,0.585,426.0,Sparta Rotterdam,True,,-2.5,-2.5,Double chance : Sparta Rotterdam or draw,0.45,0.45,0.1,,,,,,,,,
14723,2017,88,88,2018-04-29T12:30:00+00:00,Regular Season - 33,"Dennis Higler, Netherlands",426,Sparta Rotterdam,0,209,Feyenoord,1,1,3,1,7,2,12.0,3,7.0,5.0,10,6,4,30.0,0,0,3,284.0,196.0,69.0,0.4,0.35,0.15,1.4,3.4,19,12,31,1.2,0.8,1.0,3.0,8.82%,9.0,26.47%,4.0,11.76%,2.0,5.88%,6.0,17.65%,9.0,26.47%,1.0,2.94%,,,20,12,10,22,1,31,0,32,0,32,31,36,67,1.9,2.3,2.1,12.0,18.75%,3.0,4.69%,10.0,15.63%,14.0,21.88%,13.0,20.31%,11.0,17.19%,1.0,1.56%,,,28,4,18,14,9,23,5,27,3,29,6,1,2,4,8,11,3,1,4,0.29,0.26,0.26,0.16,0.33,0.13,0.238,209.0,Feyenoord,False,1.5,-4.5,-1.5,Combo Winner : Feyenoord and +1.5 goals,0.5,0.5,0.0,,,,,,,,,
14732,2017,88,88,2018-04-18T18:45:00+00:00,Regular Season - 32,"Allard Lindhout, Netherlands",426,Sparta Rotterdam,1,203,NAC Breda,0,0,2,1,6,6,17.0,5,6.0,11.0,20,6,0,47.0,2,0,5,385.0,300.0,78.0,0.4,0.37,0.16,1.4,3.2,17,12,29,1.1,0.8,0.9,3.0,9.38%,9.0,28.13%,4.0,12.50%,2.0,6.25%,5.0,15.63%,8.0,25.00%,1.0,3.13%,,,19,12,9,22,1,30,0,31,0,31,30,36,66,2.0,2.3,2.1,12.0,19.05%,3.0,4.76%,10.0,15.87%,14.0,22.22%,12.0,19.05%,11.0,17.46%,1.0,1.59%,,,27,4,18,13,9,22,5,26,3,28,5,1,2,4,8,11,3,1,4,0.5,0.58,0.33,0.45,0.5,0.5,0.477,203.0,NAC Breda,True,,-2.5,-2.5,Double chance : draw or NAC Breda,0.1,0.45,0.45,,,,,,,,,
14744,2017,88,88,2018-04-14T17:45:00+00:00,Regular Season - 31,"Kevin Blom, Netherlands",426,Sparta Rotterdam,0,200,Vitesse,3,0,7,0,1,1,3.0,1,0.0,3.0,5,0,1,27.0,1,1,1,272.0,190.0,70.0,0.6,0.69,0.23,1.8,2.0,17,12,29,1.1,0.8,1.0,3.0,9.68%,8.0,25.81%,4.0,12.90%,2.0,6.45%,5.0,16.13%,8.0,25.81%,1.0,3.23%,,,19,11,9,21,1,29,0,30,0,30,30,29,59,2.0,1.9,2.0,11.0,19.30%,2.0,3.51%,10.0,17.54%,13.0,22.81%,11.0,19.30%,9.0,15.79%,1.0,1.75%,,,26,4,17,13,8,22,4,26,2,28,5,1,2,4,8,10,3,1,4,0.69,0.69,0.52,0.3,0.0,0.1,0.46,200.0,Vitesse,True,,-2.5,-2.5,Double chance : Vitesse or draw,0.45,0.45,0.1,,,,,,,,,
14752,2017,88,88,2018-04-07T18:45:00+00:00,Regular Season - 30,"Siemen Mulder, Netherlands",426,Sparta Rotterdam,1,204,VVV Venlo,1,1,3,2,8,13,24.0,3,15.0,9.0,26,6,0,50.0,2,0,4,375.0,288.0,77.0,0.4,0.37,0.47,1.4,2.0,14,12,26,1.0,0.8,0.9,3.0,10.71%,7.0,25.00%,4.0,14.29%,2.0,7.14%,5.0,17.86%,6.0,21.43%,1.0,3.57%,,,18,11,8,21,0,29,0,29,0,29,28,29,57,2.0,1.9,2.0,11.0,20.00%,2.0,3.64%,9.0,16.36%,12.0,21.82%,11.0,20.00%,9.0,16.36%,1.0,1.82%,,,25,4,16,13,8,21,4,25,2,27,4,1,2,4,8,10,3,1,4,0.67,0.58,0.47,0.36,0.0,0.0,0.52,204.0,VVV Venlo,True,,-2.5,-2.5,Double chance : draw or VVV Venlo,0.1,0.45,0.45,,,,,,,,,
